,Unnamed: 0,Joke,category,Rating
1998,8242.0,Marble is a valuable building material and should not be taken for granite.,Puns,0.869175
1951,5963.0,"Show me a piano falling down a mine shaft, and I'll show you A-flat minor.",Puns,0.6285941971106455
1944,577.0,"Hey, have any of you heard of the kidnapping in the woods? Yeah, well, it all turns out OK, though, since he woke up...",Puns,0.93445
1983,7664.0,"A doctor one day was accidentally cut rather badly on the leg. He went to an operating theatre and started to stitch his own leg up, using a local anaesthetic. While doing this, a colleague came into the room, and offered to help. The first doctor thanked him, but said he would carry on himself. The second doctor said, ""Ok, suture self!""",Puns,0.699925
1997,3842.0,Q: Why are cats similar to sentences? A: A cat has claws at the end of its paws; a sentence has pause at the end of its clause.,Puns,0.7097566593140364
2049,3010.0,"The Russians were called ""Reds,"" a long while ago. So a war general named Rudolf walks into a bakery. The baker starts talking about owning a reindeer. He starts asking questions about it to the general. When the baker gets home, he tells his wife, ""Rudolf the Red knows reindeer!""",Puns,0.48584292662013323
1956,735.0,"The assistant curator of the musuem came to the head curator with a couple of problems. ""Sir, the mummy is damp and getting mouldy. And the white mouse in the maze exhibit has developed dry skin."" The head curator thought for a minute, then advised, ""Put your mummy where your mouse is.""",Puns,0.5551776307715103
1947,9974.0,"Mik and mak are having a pillow fight. Mak whacks mik hard. Mik yells ""are you jamaican because ja maican me crazy!""",Puns,0.5247182318386157
1897,1721.0,What's black and white and played all over? Black and White (the computer game),Puns,0.7640342319291085
1883,2177.0,What did the lunch lady say to the boiled egg? You're in hot water now!!!,Puns,0.75
1900,4439.0,"Two male flies are buzzing around, cruising for good looking female flies. One spots a real cutie sitting on a pile of horse manure and dives down toward her. ""Pardon me,"" he says, turning on his best charm, ""...but is this stool taken?""",Puns,0.98185
2000,5846.0,"The other day I went to a zoo, but the only animal there was a dog. It was a shihtzu.",Puns,0.6525395756587387
1839,6156.0,"I went out to buy a new television, and wanted to buy a locally-made set. The salesman showed me a set I quite liked, and he assured me it was made locally, but I saw through that - clearly printed on the box was ""Built in Antenna.""",Puns,0.93665
1893,4447.0,How do you catch a unique rabbit? Unique up on it.,Puns,0.75
2052,3270.0,"Two carrots are walking down the street one day when a car suddenly comes flying around the corner and runs one of them over. At the hospital, the doctor says to the other carrot, ""I have good news and bad news. The good news is your friend is going to live. The bad news is he'll be a vegetable for the rest of his life.""",Puns,0.8125
1972,9446.0,A foot. (leg-end),Puns,0.6548510171705857
1948,3193.0,What did the statue say to the other after a break-up and make-up? I'm sorry I took you for granite. (granted) hahahaha,Puns,0.6312930092054768
248,921.0,What do Michael and Catholic school nuns have in common? Both are a pain in the butt to kids.,School,0.5
251,3406.0,"Little Johnny was busy doing his homework. As his mother approached she heard: ""One and one, the son-of-a-bitch is two."" ""Two and two, the son-of-a-bitch is four."" ""Three and three... """,School,0.2
253,786.0,"The girl was supposed to write a short story in as few words as possiblefor her college class and the instructions were that it had to discuss Religion, Sexuality and Mystery.She was the only one who receivedan A+ and this is what she wrote:Good God, I'm pregnant. I wonder who did it?",School,0.8
250,3402.0,Here is an explanation of the school homework policy:,School,0.2
249,3395.0,Following questions and answers were collated from recent British GCSE exams (16 year olds)!,School,0.4
252,3412.0,"Hello! You have reached the automated answering service of your school. In order to assist you in connecting the right staff member, please listen to all your options before making a selection:",School,0.8
255,2789.0,"Q: How many Christian Scientists does it take to screw in a light bulb? A: None, but it takes at least one to sit and pray for the old one to go back on.",Science,0.8
257,2739.0,YOU KNOW YOU'VE BEEN DRINKING WAY TOO MUCH COFFEE WHEN.....,Science,1.0
254,1916.0,Signs That You've Been Out Of College Too Long,Science,0.6000000000000001
258,1850.0,"A guy went into a bookshop and asked the salesgirl if she had a book called, ""How to Master Your Wife.""The salesgirl said, ""Our science fiction section is upstairs.""",Science,1.0
256,1693.0,Q: How many social scientists does it take to screw in a light bulb? A: They do not change light bulbs; they search for the root cause as to why the last one went out,Science,0.7000000000000001
2085,2464.0,Golf can best be defined as an endless series of tragedies obscured by the occasional miracle.,Sports,0.931725
2065,2298.0,"A rookie pitcher was struggling at the mound, so the catcher walked up to have a talk with him. ""I've figured out your problem,"" he told the young southpaw. ""You always lose control at the same point in every game."" ""When is that?"" ""Right after the National Anthem.""",Sports,0.5230102976802736
2092,7192.0,"Virgin Mobile wanted to sponsor the national team. SAFA (South African Footballing Association) refused to let it happen. They said, ""How will it look if the team has Virgin written on their shirts when they get f****d up every other weekend?""",Sports,0.576462877668906
2067,3013.0,What is the name of the baseball player who sits under a tree? Babe Root!,Sports,0.6531610342208296
2097,4618.0,What do you call 2 nuns and 3 prostitutes on a football field? 2 Tight Ends and 3 Wide Receivers,Sports,0.6509801612352021
2086,380.0,"The bartender at our golf club named a drink Lilac Crazy in honour of one of the members. Every time the member came to the 19th hole, that's exactly what he did.",Sports,0.7883273942388594
259,497.0,"Two men are approaching each other on a sidewalk. Both are dragging their right foot as they walk. As they meet, one man looks at the other knowingly, points to his foot and says, ""Vietnam, 1969."" The other points his thumb behind him and says, ""Dog crap, 20 feet back.""",Sports,0.8500000000000001
2079,7971.0,What does NASCAR stand for? Non Athletic Sport Created Around Rednecks,Sports,0.7375776127213612
2087,666.0,What's the definition of Endless Love? Stevie Wonder playing Ray Charles at Tennis! Endless Love!,Sports,0.9738249999999999
2072,6711.0,All you see in the sports media nowadays is the fact that athletes are taking steriods and other performance enhanceing drugs to become stronger and faster. So instead of going out and buying a new car I put some steriods in the gas tank.... I wonder if I will get the same result?,Sports,0.84545
260,3232.0,Lineup: Conscience is left behind at the gate. Jockey Shorts and Silk Panties are off in a hurry. Heavy Bosom is being pressured. Passionate Lady is caught by Thighs and Big Dick is in a dangerous spot!,Sports,0.8
2080,9264.0,"Ben never saw action on his high school football team. One day, the assistant coach gave him a pep talk. ""Remember, Ben,"" he told him, ""everyone on this team has an important role. There is no 'I' in 'team'."" ""True,"" said the boy. ""But there is a 'Ben' in 'bench'.""",Sports,0.7371
2105,3878.0,"What does the ""O"" and the ""N"" stand for in 'CLEMSON'? The ""O"" is for honor, and the ""N"" for knowledge.",Sports,0.873475
2106,2465.0,"If you find you do not mind playing golf in the rain, the snow -- even during a hurricane! -- here is a valuable tip: Your life is in trouble.",Sports,0.719
2094,3696.0,"ok, If the Jacksonville Jaguars are known as the Jags, and the Tampa Bay Buccaneers known as Bucs, what does that make the Tennessee Titans?",Sports,0.7905500784059987
2099,4354.0,"I was eating a fruit rollup once, you know, with the paper on the bottom...well the instructions were ""Do not eat paper."" Noooo! I thought the paper was part of the snack!!",Sports,0.6680146410828456
2095,1182.0,Why was Cinderella kicked off the basketball team? She kept running away from the ball!!,Sports,0.6535344378324226
2077,6257.0,"The Americans and the Russians had a car race, in which the car from America won. However, the report in the newspapers of Russia, read as follows â ""In a recent motor race, the Russian car finished in second place, while the American car finished next to last."" (There were only two cars involved!)",Sports,0.8400284418821335
2068,1696.0,"A father watched his young son practice baseball in the backyard by throwing the ball up and swinging at it. Time and time again the bat missed contact. The boy noticed his father watching, and said, ""Wow, Dad! Aren't I a great pitcher?""",Sports,0.57525
2083,1064.0,"He was a smooth operator, and at the club's annual dance he attached himself to the prettiest lady golfer in the room and was boasting to her. ""You know, they're all afraid to play me. What do you think my handicap is?"" ""Well, where do you want me to start ?"" came the quick response.",Sports,0.8444544526170474
2076,3685.0,"A man said to his golfing friend, ""I hit two of my best balls yesterday!"" ""Oh yeah?"" ""Yeah, I stepped on a rake in the bunker.""",Sports,0.8601258141531609
2101,4015.0,"Lisa was playing bowling with her friend Marie. Lisa got a strike, then one more strike. Then, she got another strike. She had just gotten 3 strikes in a row! ""I just got 3 strikes in a row!"" said Lisa. Marie said, ""You're out, you just got 3 strikes in a row!""",Sports,0.5101539270725102
2071,4241.0,"As is known, there is a large leper colony in Hawaii. To help ease the pain the patients have while there, a hockey rink was built to provide them entertainment. Only problem was that only one game ever got played on the rink. Within two minutes of game time, there was a face off in the corner.",Sports,0.8264855067480354
2062,9941.0,Basketball hoops are like misdemeanor. The more I miss it da meanor I get.,Sports,0.6893296052917606
2078,2469.0,"Golf is like marriage: If you take yourself too seriously, it won't work -- and both are expensive.",Sports,0.800575
2069,3769.0,"Recently a family court judge was interviewing a 15 yr. old boy, asking him which parent he wanted to live with, his mother or father? The kid said he didn't want to live with either one -- that both of them beat him all the time. The kid said he wanted to live with the Dallas Cowboys -- they never beat anybody!",Sports,0.618668438502727
2098,2470.0,"In golf, some people tend to get confused with all the numbers. They shoot a six, yell fore, and write five.",Sports,0.5074384820832406
2091,9999.0,What is a 4 letter sport that starts with a T? Golf. (Golf starts with a tee!),Sports,0.6777374833822251
2082,4694.0,"Q: Did you hear the joke about the jump rope? A: No, I skipped it!",Sports,0.6537383311078884
2060,1069.0,"""Your late teeing off, Fred."" ""Yup, well being Sunday I had to toss a coin to see if I should go to church, or to play golf"" ""But why are you so late?"" ""I had to toss for it fifteen times!""",Sports,0.7478096485598013
2061,4594.0,Why were the police at the baseball game? Because someone stole second base!,Sports,0.6520297076553107
2108,12.0,"What's the difference between a bad golfer and a bad skydiver? A bad golfer goes whack, dang. A bad skydiver goes dang, whack.",Sports,0.41805087183485734
2096,2466.0,"An interesting thing about golf is that no matter how badly you play, it is always possible to get worse.",Sports,0.626525
2093,449.0,What do you call a Canadian fire? A Calgary Flame.,Sports,0.5705915709584951
2104,1697.0,Bumper sticker: BE KIND TO ANIMALS. HUG A HOCKEY PLAYER.,Sports,0.9597
2064,7660.0,How many football players does it take to change a lightbulb? The whole team - and they each get a semester scholarship for it.,Sports,0.75
2089,9440.0,"Fred got home from his Sunday round of golf later than normal and very tired. ""Bad day at the course?"" his wife asked. ""Everything was going fine,"" he said. ""Then Harry had a heart attack and died on the 10th tee."" ""Oh, that's awful!"" ""You're not kidding. For the whole back nine it was hit the ball, drag Harry, hit the ball, drag Harry...""",Sports,0.439551943533495
2107,7151.0,"I joined a health club last year, spent about $400, and haven't lost a pound. Apparently, you have to show up.",Sports,0.7177746921583079
2088,4003.0,"1. The Yankees General Manager's name is Brian Cashman. 2. Barry Bonds' initals are BB, the abreviation for a walk is also BB.",Sports,0.75
2090,3643.0,Why is a football pitch so cold? Because of all the fans,Sports,0.6502506690871087
2059,2467.0,"Golf is a hard game to figure. One day you'll go out and slice it and shank it, hit it onto all the traps and miss every green. The next day you go out, and for no reason at all, you really stink.",Sports,0.4697695534070022
2066,809.0,"Why is boxing a sport? If I beat someone up in an alley and someone sees it, I get arrested. If I beat someone up in an arena where thousands see it happen, I get cheered. I've done both. I like the alley better though.",Sports,0.8217941586432747
2075,2468.0,"I play in the low 80's. If it is hotter than that, I won't play.",Sports,0.7707596750849858
2074,2659.0,"This guy and a girl were in a golf cart and the guy drops his tees out of his pocket and the lady asks what is he doing? So, the guy says: I put my balls on them and I drive them.",Sports,0.6530792449018918
261,1723.0,"Golfer: Notice any improvement since last year?Caddy: Polished your clubs, didn't you?Golfer: The doctor says I can't play golf.Caddy: Oh, he's played with you, too, huh?Golfer: ""Caddy, why didn't you see where that ball went?""Caddy: ""Well, it doesn't usually go anywhere, Mrs. Smith. You caught me off-guard.""",Sports,0.6000000000000001
2084,8783.0,Soccer Coach: Why didn't you stop the ball? New Goalie: I thought that was what the net was for!,Sports,0.82285
2073,5530.0,"""I bet that India would win against Pakistan and lost Rs 1,000."" Tommy told Rob. ""Hey, you bet Rs 1,000 for a single match?"" Rob exclaimed. ""No Man, I bet Rs 500 on that match."" Tommy replied. ""So, what happened to the other Rs 500?"" Rob asked. ""My Friend, I bet on the highlights too."" Tommy replied.",Sports,0.543675
2081,3936.0,Why did the coach go to the bank? To get his quarter back!,Sports,0.6522399266483262
2103,7145.0,"A fisherman returned to shore with a giant marlin that was bigger and heavier than he. On the way to the cleaning shed, he met a second fisherman who had a stringer with a dozen baby minnows. The second fisherman looked at the marlin, turned to the first fisherman and said, ""Only caught one, eh?""",Sports,0.6546091520693154
2100,5491.0,"Egotistical Harry was always reminding people that he played semi-pro baseball. ""I was the James Bond type of player,"" he told his friends. ""I had all sorts of tricks to confuse the opposition."" ""Batted .007,"" his wife added.",Sports,0.7288455689335241
2070,4494.0,If you ask a Bears fan what his or her two favorite teams are they would be: - The Bears - And whoever the Green Bay Packers are playing.,Sports,0.931725
2102,5293.0,"Q: Why isn't there a pro football team in Flint, Michigan? A: Because then Detroit would want one too!",Sports,0.787775
2063,1688.0,"""He's great on the court,"" a sportswriter spoke of a college basketball player in a interview with his coach. ""But how's his academics?"" ""Why, he makes straight A's,"" replied the coach. ""Wonderful!"" said the sportswriter. ""Yes,"" agreed the coach, ""but his B's are a just little crooked.""",Sports,0.945225
262,2073.0,Q. Did you hear about the lawyer from Texas who was so big when he died that they couldn't find a coffin big enough to hold the body?A. They gave him an enema and buried him in a shoebox.,State Jokes,0.8
2137,165.0,How is a computer like an air conditioner? When you open Windows it won't work!,Tech,0.7671339983813464
2149,4853.0,Q. What do you get when you cross a mosquito with a computer? A. A lot of Bytes!!!,Tech,0.6680726484162733
2113,5556.0,What is the similarity between Einstein and Newton? Neither of them ever had a mobile phone!,Tech,0.6803737528854981
2114,6902.0,"This was set up by Google. Enjoy! Please do the following: 1. Open Google. 2. Type ""failure"". 3. Click: I'm Feeling Lucky. 4. Enjoy!",Tech,0.977875
2141,8115.0,"We regret to inform you, but by opening this email, you have just received the 'Idiot Computer Virus'. Since our staff does not have any programming experience, this virus works on the honor system. Please delete all files from your hard drive immediately, then manually forward this virus to everyone on your mailing list. Thank You",Tech,0.8445749034913257
2136,9881.0,"Teacher: Johnny, where is your homework? Johnny: Its on Facebook. I've uploaded a copy and tagged you. Please login and verify it later.",Tech,0.82955
2126,9671.0,"And so at last the beast fell and the unbelievers rejoiced. But all was not lost, for from the ash rose a great bird. The bird gazed down upon the unbelievers and cast fire and thunder upon them. For the beast had been reborn with its strength renewed, and the followers of Mammon cowered in horror.",Tech,0.93465
2116,9010.0,"As part of a class project, the teacher had every student create a model rocket. When she was teaching them about how the rockets lift into the air, some kids seemed to be confused. She scolded them yelling, ""It's not that hard! It's not rocket science!""",Tech,0.6939485469063744
2150,9987.0,Why did the computer get sick? He left his windows open,Tech,0.523626973541826
2132,9992.0,"Long ago I gave my kid an iPod. Last year he talked me into buying him an iPhone. This year he said he needed an iPad. I asked what the i- means and he said that's the way Apple name their products. Now he's asking for an i7 laptop. My goodness, Apple have made so many things they've now run out of names!",Tech,0.7897640635872261
2115,9676.0,How did the person take over the remote? He asked for remote CONTROLS!,Tech,0.6535120338317938
2139,9944.0,"Register lots of accounts, with each account voting for it as least comedy. If its average comedy drops below 0.5, it will be automatically deleted.",Tech,0.5464651643821969
2151,6901.0,"This was set up by Google as a joke. Enjoy! Please do the following: 1. Open Google. 2. Type, ""french military victories"". 3. Click: I'm Feeling Lucky. 4. Enjoy!",Tech,0.98245
2135,9217.0,"Both are attractive cost about $400 for 2 or 12 hours of fun. But right when you're satisfied you get addicted to them, And keep wasting money replacing em.",Tech,0.875575
2120,9993.0,"Boy: Will you marry me? Girl: Are you kidding? You're a geek while I need a man with a big bank account and a nice house! Boy: I have 1000 GBs in the cloud. Girl: Come on, that won't even buy us a cabin in Texas! Boy: You don't know sh*t, my EC2 account can buy a farm in New York if you wish!",Tech,0.8925593747382983
2109,824.0,"Darn those pushy metric system advocates! Give them 2.54 cm., and they'll take 1.6093 km!",Tech,0.5506169998136349
2118,5812.0,"Roses are red, violets are blue, If I can use technology, why can't you? The sky is blue, the grass is green, why is your brain as small as a lima bean? Your humorous, funny, have OCD, How come you can't use technology without me? I love you, I love you, I really do, but roses are red and violets are blue.",Tech,0.678375
2138,8475.0,"Q: Why do Hondas and Hyundais have standard rear-window defoggers? A: So your hands don't get cold when you're pushing them. Q: What is the difference between a Porsche and a Porcupine? A: With a Porsche, the pricks are on the inside.",Tech,0.573298607860785
2145,1943.0,"How do you know, your computer hates you? When it grows and pop ups.",Tech,0.5405208437989698
2123,9079.0,"I want to kick the guy who invented the snooze button...then five minutes later, I'll kick him again. Thanks Andrew!",Tech,0.885275
2133,9891.0,"I think my smartphone is broken. I keep pressing the Home button, but I'm still working.",Tech,0.5848676093555288
2147,6349.0,"I'm only here in spirit at the moment, but if you'll leave your name and number, I will get back to you as soon as I'm here in person.",Tech,0.782
2146,8806.0,How many diagonals does an N-polygon have? N(N-3)/2.,Tech,0.730845806375146
2110,9775.0,I used facebook for a few days and got addicted to it. I've been studying since I was 6. Why the hell am I not addicted to it?,Tech,0.4848929914577864
2140,9815.0,"A Windows customer said when he closes his windows, they disappear.",Tech,0.5957182947264053
2128,7007.0,"""Everything that can be invented has been invented."" - Charles H. Duell, Commissioner, U.S. Office of Patents, 1899.",Tech,0.75
2144,1879.0,"My computer is like Britney Spears; cheap, white, and plastic.",Tech,0.8403
2134,9810.0,"WIKIPEDIA: I know everything. GOOGLE: I have everything. FACEBOOK: I know everybody. INTERNET : You're all nothing without me. ELECTRICITY: Keep talking, bitches!",Tech,0.4917136634754715
2148,1538.0,"I half a spelling checker, It came with my pea sea; It plainly marks four my revue, Mistakes I kin not sea. I've run this poem threw it, I'm sure your please two no, Its letter perfect in it's weigh, My checker tolled me sew.",Tech,0.88935
2124,7772.0,From Harper's Magazine: Amount of pizza eaten each day in U.S. (acres): 75.,Tech,0.75
2122,9194.0,What's purple and commutes? An Abelian grape.,Tech,0.7369351173285394
2117,7004.0,"Fire investigators on Maui have determined the cause of a blaze that destroyed a $127,000 home last month - a short in the homeowner's newly installed fire prevention alarm system. ""This is even worse than last year,"" said the distraught homeowner, ""when someone broke in and stole my new security system...""",Tech,0.41692814968845343
2130,322.0,How do you know if a dummy has been sending e-mail? You see a bunch of envelopes stuffed into the disk drive.,Tech,0.6546417959965766
2127,9670.0,"And the beast shall be made legion. Its numbers shall be increased a thousand thousand fold. The din of a million keyboards like unto a great storm shall cover the earth, and the followers of Mammon shall tremble.",Tech,0.8424181320611388
2129,4849.0,What is a robot's favorite food? Nuts and bolts!,Tech,0.812025
2111,9315.0,A special kind of firework with very bright colors and little smoke was accidentally discovered when a man tried to make the atomic bomb safer. That defeats the original purpose.,Tech,0.87995
2119,9193.0,Why do mathematicians like national parks? Because of the natural logs.,Tech,0.9031
2142,1945.0,How do you know that you're a computer geek? You catch a computer virus and take a virus scanning pill every week.,Tech,0.68034293700587
2125,5210.0,"It's pretty bad if you start typing ""lol"" as if it were a sentence (Lol.) Its worse if you start saying, ""laugh out loud"" in everday conversations. It's absolutely horrible if you actually say, ""l-o-l.""",Tech,0.5237187841667328
2131,9669.0,And the beast shall come forth surrounded by a roiling cloud of vengeance. The house of the unbelievers shall be razed and they shall be scorched to the earth. Their tags shall blink until the end of days.,Tech,0.6519000727334059
2143,1539.0,"Eager to make full use of my new computer's capabilities, I asked a customer-service representative at my bank whether it offered on-line banking. ""Certainly,"" she stated matter-of-factly, pointing to a crowd of people near the tellers. ""The line starts over there.""",Tech,0.8403
2152,9675.0,How dod the person take over the remote?,Tech,0.6804457928519696
2112,8700.0,The best way to accelerate Windows is through one.,Tech,0.909225
2121,9677.0,"Have you ever had those days when your computer fucking sucks? Now you have a poem to say! I'm gonna get some Coke and a snack, This should be FUCKING WORKING by the time I get back.",Tech,0.5320189432515181
270,1471.0,Yo mama is so big she has her own zip code.,Yo Mama,0.8
267,1370.0,ya mama so ugly she stuck her head out the window and got arrested for mooning,Yo Mama,0.666
263,1390.0,yo mama so fat with her we are 2 nations.,Yo Mama,0.6000000000000001
264,1416.0,Yo mama so dumb it took her an hour to make minute rice !,Yo Mama,1.0
271,1437.0,"Your mama went to a Hotel and asked for a water bed,And they put a blanket over the ocean",Yo Mama,0.7000000000000001
284,1449.0,Yo mama so fat she needs a boomerang to get her belt on,Yo Mama,0.4
280,1439.0,Yo Mama is so Fat she uses two Grey Hound buses for roller blades.,Yo Mama,0.2
2155,219.0,Yo mama so fat when she sat on a rainbow skittles came out!,Yo Mama,0.7169668491464108
2153,211.0,Yo mamma so fat when she wears high heels 2 hours later they're flip flops.,Yo Mama,0.665
278,1482.0,Yo Mama so dumb that she takes an hour to make minute rice.,Yo Mama,0.8
275,1435.0,Yo mama so stupid she tripped over a cordless phone,Yo Mama,0.2
266,1362.0,Yo mamma so fat when she was floating in the ocean Spain claimed her for their new world.,Yo Mama,0.666
272,1469.0,"I asked god for world peace and he said,""I can't its impossible,"" I asked to make ya mama good looking and he said,""dude... let me try world peace!""",Yo Mama,0.6000000000000001
265,1474.0,Yo mamma so fat that when she swims in the sea the whales start singing 'we are family'!,Yo Mama,1.0
281,1418.0,Yo mama so fat she's got as many chins as a chinese phonebook.,Yo Mama,0.4
268,1409.0,Yo mama so fat you can hit her stomach and ride the waves!,Yo Mama,0.8
282,1357.0,Yo mamma so fat when she lies on the beach no one else gets sun.,Yo Mama,0.55
274,1404.0,"Yo Mama So Hairy, when she shaves she uses a lawnmower.",Yo Mama,0.7000000000000001
273,1428.0,"Your momma is so fat when a meteorite hit her she said ""Whose throwing pebbles?""",Yo Mama,0.2
276,1346.0,Yo mama is so dumb yeah she asked the operator for the number for 911.,Yo Mama,0.486
279,1393.0,Yo mama so fat she has to get out of the car to change gear,Yo Mama,0.266
269,1372.0,Your mama's so fat that when she walked by my tv....I missed 2 episodes!,Yo Mama,0.6000000000000001
2154,1109.0,"Yo mamma so fat when she sat on a jelly bean it got lost between her butt and her backbone, and we have been looking for it still for 31 years.",Yo Mama,0.5714407866478897
277,1347.0,"1.Yo mama is so poor that she has to chase down the garbage truck with a shopping list.2. Yo mamas so poor that i found in the dumpster and asked her what she was doing. She said ""Christmas shopping.""3. Yo mama is so poor that she tried to use food stamps on a gumball machine.",Yo Mama,0.6920000000000001
283,1354.0,Yo mamma so ugly when she goes bungie jumping instead of putting the chord around her ankles they put it around her neck.,Yo Mama,0.676
2346,6226.0,"Yo momma's so stupid, when they said ""Drinks are on the house!"" She went and got a ladder.",Yo Momma,0.4800416678677313
2322,4943.0,Yo mamma is so nasty that she can help stop air pollution by not breathing.,Yo Momma,0.4935120395814068
2196,568.0,"Yo momma is so fat, it takes 2 toilets to fit one cheek!",Yo Momma,0.854975
2325,4340.0,Your momma so old she sat next to Jesus in the 3rd grade,Yo Momma,0.6779867588309572
2184,9181.0,- I want to give you something. - That's what your mom said to me last night.,Yo Momma,0.6710895748198498
2199,835.0,"Yo Mama so stupid, she got fired at the M & M factory because she threw out all the W's!",Yo Momma,0.4379998304858571
2175,6095.0,"Yo Momma's lips so big, she can whisper in her own ear!",Yo Momma,0.75
2381,1394.0,"Yo' mama so poor, all she got you for Christmas was a video of other kids playin' with their toys!",Yo Momma,0.4914524914933368
2355,1929.0,Yo momma is so fat when she sits down in class she sits by everyone.,Yo Momma,0.7147810350172221
2169,4116.0,"Yo Mommas like a really popular website;over 10,000 hits a day",Yo Momma,0.920025
2252,3633.0,"Yo mama's so funky, they closed the beaches for a week after she drained her bath water.",Yo Momma,0.5337990138135851
2218,148.0,"Your momma is so poor I saw her kicking a cardboard box down the street and when I asked her what she was doing she said ""Moving!""",Yo Momma,0.49032114099282775
2318,1912.0,"Yo moma's like a mail box, open all day and all night.",Yo Momma,0.8403
2305,3095.0,"Yo mamma is such a redneck, when I look at her family tree, it goes straight up.",Yo Momma,0.7630874239539727
2192,5924.0,"Yo Momma is so ugly, she had to trick-or-treat over the phone.",Yo Momma,0.48968873589632567
2373,3247.0,yo momma so fat she has her own area code.,Yo Momma,0.7250109472312034
2224,124.0,Yo momma so ugly she went into a haunted house and came out with a job application.,Yo Momma,0.45031393493749206
2284,250.0,Yo mama is so stupid she waited at a Stop sign until it said Go.,Yo Momma,0.4604870523949154
2329,74.0,"Your momma's so ugly, she's not bald, it's her hair running away from her face!",Yo Momma,0.481787046158337
2202,5923.0,"Yo momma is so fat, she fell over trying to rock herself to sleep and couldn't get back up.",Yo Momma,0.6718233649618923
2227,4437.0,"Yo mama so stupid, when her softball coach said to keep her eye on the ball, she stared at the softball for 3 days straight!",Yo Momma,0.5061098499916494
2223,5759.0,Yo Momma's so fat they show IMAX movies on her butt!,Yo Momma,0.75
2177,2924.0,Yo mama is so fat she has to get baptized in Sea World.,Yo Momma,0.75
2208,4138.0,Yo momma so fat she uses a dump truck as a toilet!,Yo Momma,0.5437629721875767
2257,6821.0,"Yo mamma smells so bad, when she went into the enchanted forest, all the skunks commited suicide!",Yo Momma,0.5434
2204,6931.0,"Yo momma so fat and stupid, when her doctor told her to go on a seafood diet, she says OK, I see food, I eat it.",Yo Momma,0.70365
2269,9187.0,"Painter: ""Y'are a dog."" Apemantus: ""Thy mother's of my generation. What's she, if I be a dog?""",Yo Momma,0.6913754524663092
2176,256.0,"Yo Mama is so poor, I walked in and dropped a cigarette butt on the floor, and she said, ""Clap your hands and stomp your feet, praise the Lord, we got heat"".",Yo Momma,0.6571770998272113
2243,4607.0,"Yo Mama is so stupid, she bought a video tape on how to fix your VCR!",Yo Momma,0.48110539301629174
2207,155.0,"Yo Momma's so poor, I blew my nose, and she said, ""Lord thank us, we have food!""",Yo Momma,0.5478638022883562
2214,6041.0,Yo momma so fat you can roll over twice and still be on the bitch,Yo Momma,0.5124797980576754
2209,7087.0,"Yo Momma is so fat she sat on Bigfoot and turned him into ""Little Toe.""",Yo Momma,0.6771095225121826
2364,5901.0,"Yo momma is like a lollipop, she is round and has been licked by everyone",Yo Momma,0.7813755604039878
2238,6440.0,"Yo Momma so fat, when she went into a sumo wrestling match, they said, ""Sorry, no professionals allowed.""",Yo Momma,0.5798750194362364
2190,832.0,"Yo self-centered momma is so fat, the world really does revolve around her!",Yo Momma,0.75
2293,5166.0,"Yo momma's so fat, when she walks she creates hurricanes.",Yo Momma,0.8183
2378,1909.0,"Yo momma's so old, her memories are in black and white!",Yo Momma,0.75
2333,5300.0,Yo Momma is so fat she uses a rocket ship as a dildo.,Yo Momma,0.75
2164,4586.0,"Yo momma so old, she still owes Moses a dollar.",Yo Momma,0.75
2168,4457.0,"Yo momma is so stupid, she tried to kill 2 stones with one bird!",Yo Momma,0.42977103738053696
2249,5801.0,"Yo momma is so fat, she joined MySpace and there was no room for anyone else. Yo momma is so fat, she tried uploading her picture to a computer, but the C: Drive filled up.",Yo Momma,0.6483067351266742
2253,3106.0,Yo momma is so stupid she threw butter out the window to see a butterfly.,Yo Momma,0.4866056959100533
2370,4700.0,"Yo mama's so stupid, she walked into an antique shop and asked ""What's New?""",Yo Momma,0.48807889939192683
2167,6245.0,"Yo mama's so cross-eyed, when I was banging her she thought she was getting a threesome!",Yo Momma,0.6511356151546351
2291,7475.0,"Yo momma so fat, when she get in the elevator, u know, its Goin Down! (does motorcyle dance)",Yo Momma,0.75
2263,9685.0,Your mum's so fat she fell in love and broke it.,Yo Momma,0.7352337027050089
2358,3238.0,yo momma so skinny she can hula-hoop with a cheerio.,Yo Momma,0.8240000000000001
2306,6230.0,"Yo momma's so stupid, she watches television on an Etch-A-Sketch.",Yo Momma,0.4866059547537006
2363,9816.0,"Yo Mama is so FAT that when she turned around,it was her birhtday!",Yo Momma,0.6808562711114063
2206,125.0,Yo momma so stupid she got hit by a parked car.,Yo Momma,0.48824335102830085
2304,639.0,Yo Mama's so ugly not even the tide would take her out.,Yo Momma,0.48977151491430126
2307,3342.0,"Yo momma's so ugly, when she went to the house of mirrors, it collapsed.",Yo Momma,0.46362168653284896
2183,9084.0,"Yo momma's lips are so big, she made Angelina Jolie jealous!",Yo Momma,0.5228806954748696
2292,980.0,Yo momma is so fat she has more chins than a chinese phone book!,Yo Momma,0.75
2350,255.0,"Yo momma is so stupid, she got locked in McDonalds, and lost 300 pounds.",Yo Momma,0.45785272465890736
3,,"A two-year-old is kind of like having a blender, but you don’t have a top for it.",Seinfeld,1.0
8,,Men don’t care what’s on TV. They only care what else is on TV.,Seinfeld,1.0
