,Joke,Rating,category,Mood
927,What happens when the smog clears over southern California? UCLA,0.6002052506498993,Puns,surprise
928,I went to a seafood disco last week and pulled a mussel.,0.6585726583842189,Puns,fun
929,"A Chinese couple got married and were now known as Mr. Wong and Mrs. Wong. However, they didn't know why, but they couldn't have white children. So they went to the doctor to find out what the problem was, and they told him the story and the doctor replied, ""Didn't you know?"" ""Two Wongs don't make a white!""",0.5302708552967758,Puns,surprise
930,Why shouldn't you take a Pokemon in the shower with you? Answer: Because it'll Pikachu! (peek at you...),0.75,Puns,fun
931,"A young husband with an inferiority complex insisted he was just a little pebble on a vast beach. The marriage counselor, trying to be creative, told him, ""If you wish to save your marriage, you'd better be a little boulder.""",0.965625,Puns,neutral
932,A backward poet writes inverse.,0.6979500394314527,Puns,neutral
933,"Why are there no phone books in China? Because there are so many Wing's and Wong's, they are afraid you will Wing the Wong number.",0.5936966399903876,Puns,hate
934,With what kind of bread do elves make their sandwiches? Shortbread!,0.6677762135397642,Puns,fun
935,Wanna hear a dirty joke? A boy fell in a mud puddle.,0.6072939315136523,Puns,surprise
936,Me and my friend were IMing and it was like this... Me:BRB Him: kake Me:heh Him:I LIKE KAKE Me:i like 3.1415926535 Him:Pi >:0,0.9717,Puns,happiness
937,"Eminem/ M & M: I don't like the rapper, but I like the candy inside the wrapper.",0.625675,Puns,fun
938,Q: Why didn't Cain please God? A: Because he just wasn't Able.,0.6457999999999999,Puns,worry
939,Q: What did the older lightbulb say to the younger lightbulb? A: You're too young to go out tonight.,0.75,Puns,worry
940,What do you call a bear who's into gardening? A Hairy Potter!,0.6506350195151753,Puns,fun
941,"Once upon a time, there was a fairy called Nuff. Fair enough.",0.82955,Puns,fun
942,"Since workaholics are people addicted to work and chocaholics are people addicted to chocolate, are catholics people addicted to cats?",0.6535609889193438,Puns,worry
943,Did you hear about the woman who poured margaritas in her birdbath? Enough tequila mockingbird.,0.6504436865245224,Puns,fun
944,What was the principal singer of nineteenth century opera called? Pre-Madonna!,0.7147354479879141,Puns,surprise
945,"How does a sperm bank treat its donors? On a first come, first serve basis.",0.7821946098505519,Puns,enthusiasm
946,"One day a three legged dog walked into a bar. He said, ""I'm looking for the guy that shot my paw.""",0.6523381650913507,Puns,worry
947,Jack and Jill went up the hill each with a buck and a quarter Jill came down with $2.50. They didn't go up for water!,0.6632152823847719,Puns,neutral
948,"Sign outside a Chinese restaurant: Try our curries, you'll never get better.",0.6647000000000001,Puns,neutral
949,Astronomy is looking up.,0.75,Puns,enthusiasm
950,"Teacher: John, where are the Great Plains? John: At the airport.",0.8086334080941975,Puns,love
951,What's the new name for the place where Bill Clinton does his business? The Oral Office.,0.6645376421511173,Puns,neutral
952,"There were 3 tomatoes. A momma tomato, a papa tomato, and a baby tomato. The baby tomato started to fall behind and the papa tomato called over to him and said, ""Ketchup!""",0.6756445735692977,Puns,enthusiasm
953,"I've been out of work for a while, so when I found a job sorting salt and pepper, I was most pleased. The only drawback is that it's seasonal work.",0.873175,Puns,worry
954,"(to be read aloud) 'Twas in a restaurant they met Romeo and Juliet But Romeo couldn't pay the bill So Romee-owed what Julie ate (""ett"").",0.6877811997322366,Puns,enthusiasm
955,"A musician who joined an orchestra on a cruise ship was having difficulty keeping time with the rest of the band. Finally, the captain said, ""Either you learn to keep time or I'll throw you overboard. . . . It's up to you, sync or swim.""",0.568321661229711,Puns,neutral
956,"A complex is a phobia. A complex is a large building. A complex is another word for complicated. So if you have a phobia about complicated large buildings, you might be said to have a complex complex complex.",0.4930821477888152,Puns,worry
957,What Do You Call Four Bullfighters In Quicksand? Quattro Sinko.,0.6611162537243217,Puns,surprise
958,Have you heard about camping? It's intense. (In tents!),0.787775,Puns,fun
959,"I went to the butchers the other day and I bet him 50 bucks that he couldn't reach the meat off the top shelf. ""No,"" he said, ""the steaks are too high.""",0.7258226358869113,Puns,surprise
960,"""Do you like the new car Alice and I just bought?"" Tom asked onerously.",0.8166919094577432,Puns,enthusiasm
961,"A man was seen walking through downtown with a desk strapped to his back, a typewriter under one arm, and a wastebasket under the other. He was stopped by a policeman, asked what he was doing, and arrested when he replied, . . . ""Impersonating an office, sir!""",0.4899698050058447,Puns,surprise
962,Marble is a valuable building material and should not be taken for granite.,0.869175,Puns,neutral
963,"Show me a piano falling down a mine shaft, and I'll show you A-flat minor.",0.6285941971106455,Puns,fun
964,"Hey, have any of you heard of the kidnapping in the woods? Yeah, well, it all turns out OK, though, since he woke up...",0.93445,Puns,relief
965,"A doctor one day was accidentally cut rather badly on the leg. He went to an operating theatre and started to stitch his own leg up, using a local anaesthetic. While doing this, a colleague came into the room, and offered to help. The first doctor thanked him, but said he would carry on himself. The second doctor said, ""Ok, suture self!""",0.699925,Puns,relief
966,Q: Why are cats similar to sentences? A: A cat has claws at the end of its paws; a sentence has pause at the end of its clause.,0.7097566593140364,Puns,worry
967,"The Russians were called ""Reds,"" a long while ago. So a war general named Rudolf walks into a bakery. The baker starts talking about owning a reindeer. He starts asking questions about it to the general. When the baker gets home, he tells his wife, ""Rudolf the Red knows reindeer!""",0.4858429266201332,Puns,worry
968,"The assistant curator of the musuem came to the head curator with a couple of problems. ""Sir, the mummy is damp and getting mouldy. And the white mouse in the maze exhibit has developed dry skin."" The head curator thought for a minute, then advised, ""Put your mummy where your mouse is.""",0.5551776307715103,Puns,worry
969,"Mik and mak are having a pillow fight. Mak whacks mik hard. Mik yells ""are you jamaican because ja maican me crazy!""",0.5247182318386157,Puns,worry
970,What's black and white and played all over? Black and White (the computer game),0.7640342319291085,Puns,fun
971,What did the lunch lady say to the boiled egg? You're in hot water now!!!,0.75,Puns,surprise
972,"Two male flies are buzzing around, cruising for good looking female flies. One spots a real cutie sitting on a pile of horse manure and dives down toward her. ""Pardon me,"" he says, turning on his best charm, ""...but is this stool taken?""",0.98185,Puns,enthusiasm
973,"The other day I went to a zoo, but the only animal there was a dog. It was a shihtzu.",0.6525395756587387,Puns,worry
974,"I went out to buy a new television, and wanted to buy a locally-made set. The salesman showed me a set I quite liked, and he assured me it was made locally, but I saw through that - clearly printed on the box was ""Built in Antenna.""",0.93665,Puns,happiness
975,How do you catch a unique rabbit? Unique up on it.,0.75,Puns,fun
976,"Two carrots are walking down the street one day when a car suddenly comes flying around the corner and runs one of them over. At the hospital, the doctor says to the other carrot, ""I have good news and bad news. The good news is your friend is going to live. The bad news is he'll be a vegetable for the rest of his life.""",0.8125,Puns,worry
977,A foot. (leg-end),0.6548510171705857,Puns,neutral
978,What did the statue say to the other after a break-up and make-up? I'm sorry I took you for granite. (granted) hahahaha,0.6312930092054768,Puns,happiness
979,What do Michael and Catholic school nuns have in common? Both are a pain in the butt to kids.,0.5,School,hate
980,"Little Johnny was busy doing his homework. As his mother approached she heard: ""One and one, the son-of-a-bitch is two."" ""Two and two, the son-of-a-bitch is four."" ""Three and three... """,0.2,School,happiness
981,"The girl was supposed to write a short story in as few words as possiblefor her college class and the instructions were that it had to discuss Religion, Sexuality and Mystery.She was the only one who receivedan A+ and this is what she wrote:Good God, I'm pregnant. I wonder who did it?",0.8,School,surprise
982,Here is an explanation of the school homework policy:,0.2,School,neutral
983,Following questions and answers were collated from recent British GCSE exams (16 year olds)!,0.4,School,enthusiasm
984,"Hello! You have reached the automated answering service of your school. In order to assist you in connecting the right staff member, please listen to all your options before making a selection:",0.8,School,enthusiasm
985,"Q: How many Christian Scientists does it take to screw in a light bulb? A: None, but it takes at least one to sit and pray for the old one to go back on.",0.8,Science,worry
986,YOU KNOW YOU'VE BEEN DRINKING WAY TOO MUCH COFFEE WHEN.....,1.0,Science,hate
987,Signs That You've Been Out Of College Too Long,0.6000000000000001,Science,worry
988,"A guy went into a bookshop and asked the salesgirl if she had a book called, ""How to Master Your Wife.""The salesgirl said, ""Our science fiction section is upstairs.""",1.0,Science,fun
989,Q: How many social scientists does it take to screw in a light bulb? A: They do not change light bulbs; they search for the root cause as to why the last one went out,0.7000000000000001,Science,worry
990,Golf can best be defined as an endless series of tragedies obscured by the occasional miracle.,0.931725,Sports,neutral
991,"A rookie pitcher was struggling at the mound, so the catcher walked up to have a talk with him. ""I've figured out your problem,"" he told the young southpaw. ""You always lose control at the same point in every game."" ""When is that?"" ""Right after the National Anthem.""",0.5230102976802736,Sports,happiness
992,"Virgin Mobile wanted to sponsor the national team. SAFA (South African Footballing Association) refused to let it happen. They said, ""How will it look if the team has Virgin written on their shirts when they get f****d up every other weekend?""",0.576462877668906,Sports,hate
993,What is the name of the baseball player who sits under a tree? Babe Root!,0.6531610342208296,Sports,surprise
994,What do you call 2 nuns and 3 prostitutes on a football field? 2 Tight Ends and 3 Wide Receivers,0.6509801612352021,Sports,surprise
995,"The bartender at our golf club named a drink Lilac Crazy in honour of one of the members. Every time the member came to the 19th hole, that's exactly what he did.",0.7883273942388594,Sports,happiness
996,"Two men are approaching each other on a sidewalk. Both are dragging their right foot as they walk. As they meet, one man looks at the other knowingly, points to his foot and says, ""Vietnam, 1969."" The other points his thumb behind him and says, ""Dog crap, 20 feet back.""",0.8500000000000001,Sports,worry
997,What does NASCAR stand for? Non Athletic Sport Created Around Rednecks,0.7375776127213612,Sports,surprise
998,What's the definition of Endless Love? Stevie Wonder playing Ray Charles at Tennis! Endless Love!,0.973825,Sports,fun
999,All you see in the sports media nowadays is the fact that athletes are taking steriods and other performance enhanceing drugs to become stronger and faster. So instead of going out and buying a new car I put some steriods in the gas tank.... I wonder if I will get the same result?,0.84545,Sports,surprise
1000,Lineup: Conscience is left behind at the gate. Jockey Shorts and Silk Panties are off in a hurry. Heavy Bosom is being pressured. Passionate Lady is caught by Thighs and Big Dick is in a dangerous spot!,0.8,Sports,hate
1001,"Ben never saw action on his high school football team. One day, the assistant coach gave him a pep talk. ""Remember, Ben,"" he told him, ""everyone on this team has an important role. There is no 'I' in 'team'."" ""True,"" said the boy. ""But there is a 'Ben' in 'bench'.""",0.7371,Sports,happiness
1002,"What does the ""O"" and the ""N"" stand for in 'CLEMSON'? The ""O"" is for honor, and the ""N"" for knowledge.",0.873475,Sports,surprise
1003,"If you find you do not mind playing golf in the rain, the snow -- even during a hurricane! -- here is a valuable tip: Your life is in trouble.",0.719,Sports,love
1004,"ok, If the Jacksonville Jaguars are known as the Jags, and the Tampa Bay Buccaneers known as Bucs, what does that make the Tennessee Titans?",0.7905500784059987,Sports,surprise
1005,"I was eating a fruit rollup once, you know, with the paper on the bottom...well the instructions were ""Do not eat paper."" Noooo! I thought the paper was part of the snack!!",0.6680146410828456,Sports,surprise
1006,Why was Cinderella kicked off the basketball team? She kept running away from the ball!!,0.6535344378324226,Sports,surprise
1007,"The Americans and the Russians had a car race, in which the car from America won. However, the report in the newspapers of Russia, read as follows â ""In a recent motor race, the Russian car finished in second place, while the American car finished next to last."" (There were only two cars involved!)",0.8400284418821335,Sports,surprise
1008,"A father watched his young son practice baseball in the backyard by throwing the ball up and swinging at it. Time and time again the bat missed contact. The boy noticed his father watching, and said, ""Wow, Dad! Aren't I a great pitcher?""",0.57525,Sports,fun
1009,"He was a smooth operator, and at the club's annual dance he attached himself to the prettiest lady golfer in the room and was boasting to her. ""You know, they're all afraid to play me. What do you think my handicap is?"" ""Well, where do you want me to start ?"" came the quick response.",0.8444544526170474,Sports,fun
1010,"A man said to his golfing friend, ""I hit two of my best balls yesterday!"" ""Oh yeah?"" ""Yeah, I stepped on a rake in the bunker.""",0.8601258141531609,Sports,happiness
1011,"Lisa was playing bowling with her friend Marie. Lisa got a strike, then one more strike. Then, she got another strike. She had just gotten 3 strikes in a row! ""I just got 3 strikes in a row!"" said Lisa. Marie said, ""You're out, you just got 3 strikes in a row!""",0.5101539270725102,Sports,happiness
1012,"As is known, there is a large leper colony in Hawaii. To help ease the pain the patients have while there, a hockey rink was built to provide them entertainment. Only problem was that only one game ever got played on the rink. Within two minutes of game time, there was a face off in the corner.",0.8264855067480354,Sports,hate
1013,Basketball hoops are like misdemeanor. The more I miss it da meanor I get.,0.6893296052917606,Sports,hate
1014,"Golf is like marriage: If you take yourself too seriously, it won't work -- and both are expensive.",0.800575,Sports,hate
1015,"Recently a family court judge was interviewing a 15 yr. old boy, asking him which parent he wanted to live with, his mother or father? The kid said he didn't want to live with either one -- that both of them beat him all the time. The kid said he wanted to live with the Dallas Cowboys -- they never beat anybody!",0.618668438502727,Sports,hate
1016,"In golf, some people tend to get confused with all the numbers. They shoot a six, yell fore, and write five.",0.5074384820832406,Sports,worry
1017,What is a 4 letter sport that starts with a T? Golf. (Golf starts with a tee!),0.6777374833822251,Sports,fun
1018,"Q: Did you hear the joke about the jump rope? A: No, I skipped it!",0.6537383311078884,Sports,fun
1019,"""Your late teeing off, Fred."" ""Yup, well being Sunday I had to toss a coin to see if I should go to church, or to play golf"" ""But why are you so late?"" ""I had to toss for it fifteen times!""",0.7478096485598013,Sports,surprise
1020,Why were the police at the baseball game? Because someone stole second base!,0.6520297076553107,Sports,surprise
1021,"What's the difference between a bad golfer and a bad skydiver? A bad golfer goes whack, dang. A bad skydiver goes dang, whack.",0.4180508718348573,Sports,surprise
1022,"An interesting thing about golf is that no matter how badly you play, it is always possible to get worse.",0.626525,Sports,happiness
1023,What do you call a Canadian fire? A Calgary Flame.,0.5705915709584951,Sports,surprise
1024,Bumper sticker: BE KIND TO ANIMALS. HUG A HOCKEY PLAYER.,0.9597,Sports,enthusiasm
1025,How many football players does it take to change a lightbulb? The whole team - and they each get a semester scholarship for it.,0.75,Sports,fun
1026,"Fred got home from his Sunday round of golf later than normal and very tired. ""Bad day at the course?"" his wife asked. ""Everything was going fine,"" he said. ""Then Harry had a heart attack and died on the 10th tee."" ""Oh, that's awful!"" ""You're not kidding. For the whole back nine it was hit the ball, drag Harry, hit the ball, drag Harry...""",0.439551943533495,Sports,love
1027,"I joined a health club last year, spent about $400, and haven't lost a pound. Apparently, you have to show up.",0.7177746921583079,Sports,happiness
1028,"1. The Yankees General Manager's name is Brian Cashman. 2. Barry Bonds' initals are BB, the abreviation for a walk is also BB.",0.75,Sports,fun
1029,Why is a football pitch so cold? Because of all the fans,0.6502506690871087,Sports,hate
1030,"Golf is a hard game to figure. One day you'll go out and slice it and shank it, hit it onto all the traps and miss every green. The next day you go out, and for no reason at all, you really stink.",0.4697695534070022,Sports,hate
1031,"Why is boxing a sport? If I beat someone up in an alley and someone sees it, I get arrested. If I beat someone up in an arena where thousands see it happen, I get cheered. I've done both. I like the alley better though.",0.8217941586432747,Sports,happiness
1032,"I play in the low 80's. If it is hotter than that, I won't play.",0.7707596750849858,Sports,sadness
1033,"This guy and a girl were in a golf cart and the guy drops his tees out of his pocket and the lady asks what is he doing? So, the guy says: I put my balls on them and I drive them.",0.6530792449018918,Sports,hate
1034,"Golfer: Notice any improvement since last year?Caddy: Polished your clubs, didn't you?Golfer: The doctor says I can't play golf.Caddy: Oh, he's played with you, too, huh?Golfer: ""Caddy, why didn't you see where that ball went?""Caddy: ""Well, it doesn't usually go anywhere, Mrs. Smith. You caught me off-guard.""",0.6000000000000001,Sports,happiness
1035,Soccer Coach: Why didn't you stop the ball? New Goalie: I thought that was what the net was for!,0.82285,Sports,enthusiasm
1036,"""I bet that India would win against Pakistan and lost Rs 1,000."" Tommy told Rob. ""Hey, you bet Rs 1,000 for a single match?"" Rob exclaimed. ""No Man, I bet Rs 500 on that match."" Tommy replied. ""So, what happened to the other Rs 500?"" Rob asked. ""My Friend, I bet on the highlights too."" Tommy replied.",0.543675,Sports,fun
1037,Why did the coach go to the bank? To get his quarter back!,0.6522399266483262,Sports,surprise
1038,"A fisherman returned to shore with a giant marlin that was bigger and heavier than he. On the way to the cleaning shed, he met a second fisherman who had a stringer with a dozen baby minnows. The second fisherman looked at the marlin, turned to the first fisherman and said, ""Only caught one, eh?""",0.6546091520693154,Sports,worry
1039,"Egotistical Harry was always reminding people that he played semi-pro baseball. ""I was the James Bond type of player,"" he told his friends. ""I had all sorts of tricks to confuse the opposition."" ""Batted .007,"" his wife added.",0.7288455689335241,Sports,surprise
1040,If you ask a Bears fan what his or her two favorite teams are they would be: - The Bears - And whoever the Green Bay Packers are playing.,0.931725,Sports,fun
1041,"Q: Why isn't there a pro football team in Flint, Michigan? A: Because then Detroit would want one too!",0.787775,Sports,fun
1042,"""He's great on the court,"" a sportswriter spoke of a college basketball player in a interview with his coach. ""But how's his academics?"" ""Why, he makes straight A's,"" replied the coach. ""Wonderful!"" said the sportswriter. ""Yes,"" agreed the coach, ""but his B's are a just little crooked.""",0.945225,Sports,fun
1043,Q. Did you hear about the lawyer from Texas who was so big when he died that they couldn't find a coffin big enough to hold the body?A. They gave him an enema and buried him in a shoebox.,0.8,State Jokes,surprise
1044,How is a computer like an air conditioner? When you open Windows it won't work!,0.7671339983813464,Tech,hate
1045,Q. What do you get when you cross a mosquito with a computer? A. A lot of Bytes!!!,0.6680726484162733,Tech,surprise
1046,What is the similarity between Einstein and Newton? Neither of them ever had a mobile phone!,0.6803737528854981,Tech,surprise
1047,"This was set up by Google. Enjoy! Please do the following: 1. Open Google. 2. Type ""failure"". 3. Click: I'm Feeling Lucky. 4. Enjoy!",0.977875,Tech,enthusiasm
1048,"We regret to inform you, but by opening this email, you have just received the 'Idiot Computer Virus'. Since our staff does not have any programming experience, this virus works on the honor system. Please delete all files from your hard drive immediately, then manually forward this virus to everyone on your mailing list. Thank You",0.8445749034913257,Tech,hate
1049,"Teacher: Johnny, where is your homework? Johnny: Its on Facebook. I've uploaded a copy and tagged you. Please login and verify it later.",0.82955,Tech,neutral
1050,"And so at last the beast fell and the unbelievers rejoiced. But all was not lost, for from the ash rose a great bird. The bird gazed down upon the unbelievers and cast fire and thunder upon them. For the beast had been reborn with its strength renewed, and the followers of Mammon cowered in horror.",0.93465,Tech,love
1051,"As part of a class project, the teacher had every student create a model rocket. When she was teaching them about how the rockets lift into the air, some kids seemed to be confused. She scolded them yelling, ""It's not that hard! It's not rocket science!""",0.6939485469063744,Tech,hate
1052,Why did the computer get sick? He left his windows open,0.523626973541826,Tech,hate
1053,"Long ago I gave my kid an iPod. Last year he talked me into buying him an iPhone. This year he said he needed an iPad. I asked what the i- means and he said that's the way Apple name their products. Now he's asking for an i7 laptop. My goodness, Apple have made so many things they've now run out of names!",0.7897640635872261,Tech,surprise
1054,How did the person take over the remote? He asked for remote CONTROLS!,0.6535120338317938,Tech,surprise
1055,"Register lots of accounts, with each account voting for it as least comedy. If its average comedy drops below 0.5, it will be automatically deleted.",0.5464651643821969,Tech,worry
1056,"This was set up by Google as a joke. Enjoy! Please do the following: 1. Open Google. 2. Type, ""french military victories"". 3. Click: I'm Feeling Lucky. 4. Enjoy!",0.98245,Tech,enthusiasm
1057,"Both are attractive cost about $400 for 2 or 12 hours of fun. But right when you're satisfied you get addicted to them, And keep wasting money replacing em.",0.875575,Tech,relief
1058,"Boy: Will you marry me? Girl: Are you kidding? You're a geek while I need a man with a big bank account and a nice house! Boy: I have 1000 GBs in the cloud. Girl: Come on, that won't even buy us a cabin in Texas! Boy: You don't know sh*t, my EC2 account can buy a farm in New York if you wish!",0.8925593747382983,Tech,love
1059,"Darn those pushy metric system advocates! Give them 2.54 cm., and they'll take 1.6093 km!",0.5506169998136349,Tech,hate
1060,"Roses are red, violets are blue, If I can use technology, why can't you? The sky is blue, the grass is green, why is your brain as small as a lima bean? Your humorous, funny, have OCD, How come you can't use technology without me? I love you, I love you, I really do, but roses are red and violets are blue.",0.678375,Tech,love
1061,"Q: Why do Hondas and Hyundais have standard rear-window defoggers? A: So your hands don't get cold when you're pushing them. Q: What is the difference between a Porsche and a Porcupine? A: With a Porsche, the pricks are on the inside.",0.573298607860785,Tech,hate
1062,"How do you know, your computer hates you? When it grows and pop ups.",0.5405208437989698,Tech,hate
1063,"I want to kick the guy who invented the snooze button...then five minutes later, I'll kick him again. Thanks Andrew!",0.885275,Tech,enthusiasm
1064,"I think my smartphone is broken. I keep pressing the Home button, but I'm still working.",0.5848676093555288,Tech,worry
1065,"I'm only here in spirit at the moment, but if you'll leave your name and number, I will get back to you as soon as I'm here in person.",0.782,Tech,enthusiasm
1066,How many diagonals does an N-polygon have? N(N-3)/2.,0.730845806375146,Tech,surprise
1067,I used facebook for a few days and got addicted to it. I've been studying since I was 6. Why the hell am I not addicted to it?,0.4848929914577864,Tech,surprise
1068,"A Windows customer said when he closes his windows, they disappear.",0.5957182947264053,Tech,worry
1069,"""Everything that can be invented has been invented."" - Charles H. Duell, Commissioner, U.S. Office of Patents, 1899.",0.75,Tech,happiness
1070,"My computer is like Britney Spears; cheap, white, and plastic.",0.8403,Tech,hate
1071,"WIKIPEDIA: I know everything. GOOGLE: I have everything. FACEBOOK: I know everybody. INTERNET : You're all nothing without me. ELECTRICITY: Keep talking, bitches!",0.4917136634754715,Tech,hate
1072,"I half a spelling checker, It came with my pea sea; It plainly marks four my revue, Mistakes I kin not sea. I've run this poem threw it, I'm sure your please two no, Its letter perfect in it's weigh, My checker tolled me sew.",0.88935,Tech,happiness
1073,From Harper's Magazine: Amount of pizza eaten each day in U.S. (acres): 75.,0.75,Tech,neutral
1074,What's purple and commutes? An Abelian grape.,0.7369351173285394,Tech,neutral
1075,"Fire investigators on Maui have determined the cause of a blaze that destroyed a $127,000 home last month - a short in the homeowner's newly installed fire prevention alarm system. ""This is even worse than last year,"" said the distraught homeowner, ""when someone broke in and stole my new security system...""",0.4169281496884534,Tech,worry
1076,How do you know if a dummy has been sending e-mail? You see a bunch of envelopes stuffed into the disk drive.,0.6546417959965766,Tech,worry
1077,"And the beast shall be made legion. Its numbers shall be increased a thousand thousand fold. The din of a million keyboards like unto a great storm shall cover the earth, and the followers of Mammon shall tremble.",0.8424181320611388,Tech,hate
1078,What is a robot's favorite food? Nuts and bolts!,0.812025,Tech,fun
1079,A special kind of firework with very bright colors and little smoke was accidentally discovered when a man tried to make the atomic bomb safer. That defeats the original purpose.,0.87995,Tech,surprise
1080,Why do mathematicians like national parks? Because of the natural logs.,0.9031,Tech,worry
1081,How do you know that you're a computer geek? You catch a computer virus and take a virus scanning pill every week.,0.68034293700587,Tech,worry
1082,"It's pretty bad if you start typing ""lol"" as if it were a sentence (Lol.) Its worse if you start saying, ""laugh out loud"" in everday conversations. It's absolutely horrible if you actually say, ""l-o-l.""",0.5237187841667328,Tech,hate
1083,And the beast shall come forth surrounded by a roiling cloud of vengeance. The house of the unbelievers shall be razed and they shall be scorched to the earth. Their tags shall blink until the end of days.,0.6519000727334059,Tech,hate
1084,"Eager to make full use of my new computer's capabilities, I asked a customer-service representative at my bank whether it offered on-line banking. ""Certainly,"" she stated matter-of-factly, pointing to a crowd of people near the tellers. ""The line starts over there.""",0.8403,Tech,fun
1085,How dod the person take over the remote?,0.6804457928519696,Tech,surprise
1086,The best way to accelerate Windows is through one.,0.909225,Tech,relief
1087,"Have you ever had those days when your computer fucking sucks? Now you have a poem to say! I'm gonna get some Coke and a snack, This should be FUCKING WORKING by the time I get back.",0.5320189432515181,Tech,hate
1088,Yo mama is so big she has her own zip code.,0.8,Yo Mama,fun
1089,ya mama so ugly she stuck her head out the window and got arrested for mooning,0.666,Yo Mama,hate
1090,yo mama so fat with her we are 2 nations.,0.6000000000000001,Yo Mama,hate
1091,Yo mama so dumb it took her an hour to make minute rice !,1.0,Yo Mama,hate
1092,"Your mama went to a Hotel and asked for a water bed,And they put a blanket over the ocean",0.7000000000000001,Yo Mama,enthusiasm
1093,Yo mama so fat she needs a boomerang to get her belt on,0.4,Yo Mama,hate
1094,Yo Mama is so Fat she uses two Grey Hound buses for roller blades.,0.2,Yo Mama,hate
1095,Yo mama so fat when she sat on a rainbow skittles came out!,0.7169668491464108,Yo Mama,happiness
1096,Yo mamma so fat when she wears high heels 2 hours later they're flip flops.,0.665,Yo Mama,sadness
1097,Yo Mama so dumb that she takes an hour to make minute rice.,0.8,Yo Mama,hate
1098,Yo mama so stupid she tripped over a cordless phone,0.2,Yo Mama,hate
1099,Yo mamma so fat when she was floating in the ocean Spain claimed her for their new world.,0.666,Yo Mama,sadness
1100,"I asked god for world peace and he said,""I can't its impossible,"" I asked to make ya mama good looking and he said,""dude... let me try world peace!""",0.6000000000000001,Yo Mama,love
1101,Yo mamma so fat that when she swims in the sea the whales start singing 'we are family'!,1.0,Yo Mama,hate
1102,Yo mama so fat she's got as many chins as a chinese phonebook.,0.4,Yo Mama,hate
1103,Yo mama so fat you can hit her stomach and ride the waves!,0.8,Yo Mama,fun
1104,Yo mamma so fat when she lies on the beach no one else gets sun.,0.55,Yo Mama,hate
1105,"Yo Mama So Hairy, when she shaves she uses a lawnmower.",0.7000000000000001,Yo Mama,hate
1106,"Your momma is so fat when a meteorite hit her she said ""Whose throwing pebbles?""",0.2,Yo Mama,surprise
1107,Yo mama is so dumb yeah she asked the operator for the number for 911.,0.486,Yo Mama,hate
1108,Yo mama so fat she has to get out of the car to change gear,0.266,Yo Mama,hate
1109,Your mama's so fat that when she walked by my tv....I missed 2 episodes!,0.6000000000000001,Yo Mama,hate
1110,"Yo mamma so fat when she sat on a jelly bean it got lost between her butt and her backbone, and we have been looking for it still for 31 years.",0.5714407866478897,Yo Mama,surprise
1111,"1.Yo mama is so poor that she has to chase down the garbage truck with a shopping list.2. Yo mamas so poor that i found in the dumpster and asked her what she was doing. She said ""Christmas shopping.""3. Yo mama is so poor that she tried to use food stamps on a gumball machine.",0.6920000000000001,Yo Mama,hate
1112,Yo mamma so ugly when she goes bungie jumping instead of putting the chord around her ankles they put it around her neck.,0.676,Yo Mama,hate
1113,"Yo momma's so stupid, when they said ""Drinks are on the house!"" She went and got a ladder.",0.4800416678677313,Yo Momma,hate
1114,Yo mamma is so nasty that she can help stop air pollution by not breathing.,0.4935120395814068,Yo Momma,surprise
1115,"Yo momma is so fat, it takes 2 toilets to fit one cheek!",0.854975,Yo Momma,hate
1116,Your momma so old she sat next to Jesus in the 3rd grade,0.6779867588309572,Yo Momma,love
1117,- I want to give you something. - That's what your mom said to me last night.,0.6710895748198498,Yo Momma,love
1118,"Yo Mama so stupid, she got fired at the M & M factory because she threw out all the W's!",0.4379998304858571,Yo Momma,hate
1119,"Yo Momma's lips so big, she can whisper in her own ear!",0.75,Yo Momma,fun
1120,"Yo' mama so poor, all she got you for Christmas was a video of other kids playin' with their toys!",0.4914524914933368,Yo Momma,hate
1121,Yo momma is so fat when she sits down in class she sits by everyone.,0.7147810350172221,Yo Momma,hate
1122,"Yo Mommas like a really popular website;over 10,000 hits a day",0.920025,Yo Momma,fun
1123,"Yo mama's so funky, they closed the beaches for a week after she drained her bath water.",0.5337990138135851,Yo Momma,fun
1124,"Your momma is so poor I saw her kicking a cardboard box down the street and when I asked her what she was doing she said ""Moving!""",0.4903211409928277,Yo Momma,hate
1125,"Yo moma's like a mail box, open all day and all night.",0.8403,Yo Momma,surprise
1126,"Yo mamma is such a redneck, when I look at her family tree, it goes straight up.",0.7630874239539727,Yo Momma,love
1127,"Yo Momma is so ugly, she had to trick-or-treat over the phone.",0.4896887358963256,Yo Momma,hate
1128,yo momma so fat she has her own area code.,0.7250109472312034,Yo Momma,hate
1129,Yo momma so ugly she went into a haunted house and came out with a job application.,0.450313934937492,Yo Momma,hate
1130,Yo mama is so stupid she waited at a Stop sign until it said Go.,0.4604870523949154,Yo Momma,hate
1131,"Your momma's so ugly, she's not bald, it's her hair running away from her face!",0.481787046158337,Yo Momma,hate
1132,"Yo momma is so fat, she fell over trying to rock herself to sleep and couldn't get back up.",0.6718233649618923,Yo Momma,sadness
1133,"Yo mama so stupid, when her softball coach said to keep her eye on the ball, she stared at the softball for 3 days straight!",0.5061098499916494,Yo Momma,hate
1134,Yo Momma's so fat they show IMAX movies on her butt!,0.75,Yo Momma,surprise
1135,Yo mama is so fat she has to get baptized in Sea World.,0.75,Yo Momma,hate
